,Name of user,Competition Name,Label,Ranking
2808,1793,Solar Chulha Innovation Challenge 2017,0,0.034820172306531415
2809,1800,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
2810,1800,Marksman Call For Articles- November 2017,1,0.5796890516324168
2811,1800,Convergence 2017,1,0.5796890516324168
2812,1800,Prarambh 2018,0,0.0
2813,1800,Click India Photography Competition - Shot 3,0,0.4195007967727785
2814,1800,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
2815,1800,Battleground 8.0,0,0.047933058565829155
2816,1800,ShopFloor,0,0.0
2817,1800,CrackItUp,0,0.0
2818,1800,NEC IIT Bombay Presents CodeSprint,0,0.0
2819,1800,Kamaal Dhamaal Bemisaal,0,0.0
2820,1800,Brainy Awards,0,0.0
2821,1800,Inquizito - Tickle Your Grey Cells,0,0.0
2822,1800,Finathon - Time To Trade!,0,0.0
2823,1800,Yalgaar - Time For Halla Bol!,0,0.0
2824,1800,IntellOps- Article Writing Competition By OpCellence,0,0.0
2825,1800,BIOCON PRESENTS SHOT OF LIFE,0,0.0
2826,1800,NEC IIT Bombay Presents Empresario,0,0.0
2827,1800,Rural Le Carte,0,0.0
2828,1800,The Fast Pay Story,0,0.0
2829,1800,"FINAcumen, IIM Nagpur",0,0.0
2830,1800,NEC IIT Bombay Presents Hashtrix,0,0.0
2831,1800,NEC IIT Bomaby Presents HackStack,0,0.0
2832,1800,Asia Pacific International Conference,0,0.0
2833,1800,Interview Question Of Year 2017,0,0.0
2834,1800,The Great Analytics Quiz,0,0.0
2835,1800,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
2836,1800,KDP Pen To Publish Contest,0,0.46041713179375554
2837,1800,Banjara International Film Festival 2017,0,-0.043137642690178446
2838,1800,Spanish Guitar Competition 2017,0,0.3528065840538714
2839,1800,SSGK Maestro Olympiad,0,0.38645936775494455
2840,1800,Global Business Model Competition 2017,0,0.00922869940303562
2841,1800,National Geography Olympiad 2017,0,-0.10100458401217852
2842,1800,NATS Talent Search,1,0.5482005142202039
2843,1800,JIFF ISC Script Contest,0,0.0
2844,1800,Maay Marathi Film Competition 2017,0,0.03804588005793891
2845,1800,Project Innovation Contest,0,0.05558841666644051
2846,1800,Dream Build Play 2017 Challenge,1,0.7056878870531702
2847,1800,Photography Competition 2017,0,0.4195007967727785
2848,1800,Asia Young Designer Award Contest,1,0.5178858705498197
2849,1800,GYTI Innovation Awards,0,0.0
2850,1800,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.04015678783973393
2851,1800,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.20653746369560583
2852,1800,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.10005357622903092
2853,1800,Best International Future Lawyer Award 2017,0,0.0
2854,1800,Archasm Architecture Competition 2017,0,-0.08453336737218746
2855,1800,4th National Essay Writing Competition 2018,0,0.08224048021211601
2856,1800,India?s Storytellers/ Script Contest 2017-2018,0,0.4968591022126895
2857,1800,Third National Essay Competition on Water 2017-18,0,0.054542237225883534
2858,1800,Soul of Bengaluru Photo Contest 2017,0,-0.17216607008301926
2859,1800,1st International Article Writing Competition 2017,0,0.255117462029731
2860,1800,"Combating Corruption, Battling Black Money Competition 2017",0,0.19555785951722982
2861,1800,Solar Chulha Innovation Challenge 2017,0,0.05893205126702769
2862,1834,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
2863,1834,Marksman Call For Articles- November 2017,0,0.4999999999999999
2864,1834,Convergence 2017,0,0.4999999999999999
2865,1834,Prarambh 2018,0,0.0
2866,1834,Click India Photography Competition - Shot 3,0,0.44397070476203865
2867,1834,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
2868,1834,Battleground 8.0,0,0.01379876244479517
2869,1834,ShopFloor,0,0.0
2870,1834,CrackItUp,0,0.0
2871,1834,NEC IIT Bombay Presents CodeSprint,0,0.0
2872,1834,Kamaal Dhamaal Bemisaal,0,0.0
2873,1834,Brainy Awards,0,0.0
2874,1834,Inquizito - Tickle Your Grey Cells,0,0.0
2875,1834,Finathon - Time To Trade!,0,0.0
2876,1834,Yalgaar - Time For Halla Bol!,0,0.0
2877,1834,IntellOps- Article Writing Competition By OpCellence,0,0.0
2878,1834,BIOCON PRESENTS SHOT OF LIFE,0,0.0
2879,1834,NEC IIT Bombay Presents Empresario,0,0.0
2880,1834,Rural Le Carte,0,0.0
2881,1834,The Fast Pay Story,0,0.0
2882,1834,"FINAcumen, IIM Nagpur",0,0.0
2883,1834,NEC IIT Bombay Presents Hashtrix,0,0.0
2884,1834,NEC IIT Bomaby Presents HackStack,0,0.0
2885,1834,Asia Pacific International Conference,0,0.0
2886,1834,Interview Question Of Year 2017,0,0.0
2887,1834,The Great Analytics Quiz,0,0.0
2888,1834,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
2889,1834,KDP Pen To Publish Contest,0,0.4355104508253181
2890,1834,Banjara International Film Festival 2017,0,0.017429593118675805
2891,1834,Spanish Guitar Competition 2017,0,0.35718387598134593
2892,1834,SSGK Maestro Olympiad,0,0.33333333333333326
2893,1834,Global Business Model Competition 2017,0,0.01451798467629973
2894,1834,National Geography Olympiad 2017,0,-0.07902630636744479
2895,1834,NATS Talent Search,0,0.4244674980518635
2896,1834,JIFF ISC Script Contest,0,0.0
2897,1834,Maay Marathi Film Competition 2017,0,0.08343408130545475
2898,1834,Project Innovation Contest,0,0.004353137138816468
2899,1834,Dream Build Play 2017 Challenge,1,0.6514640401392158
2900,1834,Photography Competition 2017,0,0.44397070476203865
2901,1834,Asia Young Designer Award Contest,0,0.3959726312989838
2902,1834,GYTI Innovation Awards,0,0.0
2903,1834,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
2904,1834,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
2905,1834,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
2906,1834,Best International Future Lawyer Award 2017,0,0.0
2907,1834,Archasm Architecture Competition 2017,0,0.03254239300756031
2908,1834,4th National Essay Writing Competition 2018,0,0.08796500908668263
2909,1834,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
2910,1834,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
2911,1834,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
2912,1834,1st International Article Writing Competition 2017,0,0.11098645821858791
2913,1834,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
2914,1834,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
2915,1846,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
2916,1846,Marksman Call For Articles- November 2017,0,0.15986286302721694
2917,1846,Convergence 2017,0,0.15986286302721694
2918,1846,Prarambh 2018,0,0.0
2919,1846,Click India Photography Competition - Shot 3,0,0.3564585182289688
2920,1846,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
2921,1846,Battleground 8.0,0,0.1909120602862224
2922,1846,ShopFloor,0,0.0
2923,1846,CrackItUp,0,0.0
2924,1846,NEC IIT Bombay Presents CodeSprint,0,0.0
2925,1846,Kamaal Dhamaal Bemisaal,0,0.0
2926,1846,Brainy Awards,0,0.0
2927,1846,Inquizito - Tickle Your Grey Cells,0,0.0
2928,1846,Finathon - Time To Trade!,0,0.0
2929,1846,Yalgaar - Time For Halla Bol!,0,0.0
2930,1846,IntellOps- Article Writing Competition By OpCellence,0,0.0
2931,1846,BIOCON PRESENTS SHOT OF LIFE,0,0.0
2932,1846,NEC IIT Bombay Presents Empresario,0,0.0
2933,1846,Rural Le Carte,0,0.0
2934,1846,The Fast Pay Story,0,0.0
2935,1846,"FINAcumen, IIM Nagpur",0,0.0
2936,1846,NEC IIT Bombay Presents Hashtrix,0,0.0
2937,1846,NEC IIT Bomaby Presents HackStack,0,0.0
2938,1846,Asia Pacific International Conference,0,0.0
2939,1846,Interview Question Of Year 2017,0,0.0
2940,1846,The Great Analytics Quiz,0,0.0
2941,1846,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
2942,1846,KDP Pen To Publish Contest,0,0.20630648683433023
2943,1846,Banjara International Film Festival 2017,0,0.2321956132895639
2944,1846,Spanish Guitar Competition 2017,0,0.34102914206472135
2945,1846,SSGK Maestro Olympiad,0,0.10657524201814463
2946,1846,Global Business Model Competition 2017,0,0.22971723420632265
2947,1846,National Geography Olympiad 2017,0,-0.06600562186866026
2948,1846,NATS Talent Search,1,0.5641700436510565
2949,1846,JIFF ISC Script Contest,0,0.0
2950,1846,Maay Marathi Film Competition 2017,0,0.06003901314920086
2951,1846,Project Innovation Contest,0,0.2571878641340595
2952,1846,Dream Build Play 2017 Challenge,0,0.44180368478422527
2953,1846,Photography Competition 2017,0,0.3564585182289688
2954,1846,Asia Young Designer Award Contest,0,0.4954216941483891
2955,1846,GYTI Innovation Awards,0,0.0
2956,1846,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.7293971503267457
2957,1846,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.24033325571912068
2958,1846,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.03233264140729112
2959,1846,Best International Future Lawyer Award 2017,0,0.0
2960,1846,Archasm Architecture Competition 2017,0,0.0642782360178713
2961,1846,4th National Essay Writing Competition 2018,0,0.3041282715635411
2962,1846,India?s Storytellers/ Script Contest 2017-2018,0,0.40608067140905824
2963,1846,Third National Essay Competition on Water 2017-18,0,0.05983914460431051
2964,1846,Soul of Bengaluru Photo Contest 2017,0,0.13796107047532538
2965,1846,1st International Article Writing Competition 2017,0,0.3011173954191013
2966,1846,"Combating Corruption, Battling Black Money Competition 2017",0,0.015226262152690365
2967,1846,Solar Chulha Innovation Challenge 2017,0,0.05757680321027375
2968,2017,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
2969,2017,Marksman Call For Articles- November 2017,0,0.07740913604040342
2970,2017,Convergence 2017,0,0.07740913604040342
2971,2017,Prarambh 2018,0,0.0
2972,2017,Click India Photography Competition - Shot 3,0,0.2560219815014771
2973,2017,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
2974,2017,Battleground 8.0,0,0.1240088059831646
2975,2017,ShopFloor,0,0.0
2976,2017,CrackItUp,0,0.0
2977,2017,NEC IIT Bombay Presents CodeSprint,0,0.0
2978,2017,Kamaal Dhamaal Bemisaal,0,0.0
2979,2017,Brainy Awards,0,0.0
2980,2017,Inquizito - Tickle Your Grey Cells,0,0.0
2981,2017,Finathon - Time To Trade!,0,0.0
2982,2017,Yalgaar - Time For Halla Bol!,0,0.0
2983,2017,IntellOps- Article Writing Competition By OpCellence,0,0.0
2984,2017,BIOCON PRESENTS SHOT OF LIFE,0,0.0
2985,2017,NEC IIT Bombay Presents Empresario,0,0.0
2986,2017,Rural Le Carte,0,0.0
2987,2017,The Fast Pay Story,0,0.0
2988,2017,"FINAcumen, IIM Nagpur",0,0.0
2989,2017,NEC IIT Bombay Presents Hashtrix,0,0.0
2990,2017,NEC IIT Bomaby Presents HackStack,0,0.0
2991,2017,Asia Pacific International Conference,0,0.0
2992,2017,Interview Question Of Year 2017,0,0.0
2993,2017,The Great Analytics Quiz,0,0.0
2994,2017,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
2995,2017,KDP Pen To Publish Contest,0,0.16169884245102928
2996,2017,Banjara International Film Festival 2017,0,0.14930685277345107
2997,2017,Spanish Guitar Competition 2017,0,0.13258352707456642
2998,2017,SSGK Maestro Olympiad,0,0.05160609069360228
2999,2017,Global Business Model Competition 2017,0,0.21112086084563234
3000,2017,National Geography Olympiad 2017,0,0.13786560606791773
3001,2017,NATS Talent Search,0,0.29214761462540867
3002,2017,JIFF ISC Script Contest,0,0.0
3003,2017,Maay Marathi Film Competition 2017,0,0.15817806805923196
3004,2017,Project Innovation Contest,0,0.3578999511957271
3005,2017,Dream Build Play 2017 Challenge,0,0.1207786738769251
3006,2017,Photography Competition 2017,0,0.2560219815014771
3007,2017,Asia Young Designer Award Contest,0,0.26626271337222707
3008,2017,GYTI Innovation Awards,0,0.0
3009,2017,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,1,0.6407067188322411
3010,2017,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.35032131235452
3011,2017,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.015586792159034421
3012,2017,Best International Future Lawyer Award 2017,0,0.0
3013,2017,Archasm Architecture Competition 2017,0,0.19567728010534902
3014,2017,4th National Essay Writing Competition 2018,0,0.17626307676137046
3015,2017,India?s Storytellers/ Script Contest 2017-2018,0,0.12479579813466816
3016,2017,Third National Essay Competition on Water 2017-18,0,0.0352388621749027
3017,2017,Soul of Bengaluru Photo Contest 2017,0,0.12871899537203582
3018,2017,1st International Article Writing Competition 2017,0,0.4197300856283969
3019,2017,"Combating Corruption, Battling Black Money Competition 2017",0,0.023027835173106494
3020,2017,Solar Chulha Innovation Challenge 2017,0,0.13711171664019434
3021,2032,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
3022,2032,Marksman Call For Articles- November 2017,0,0.21548140540865313
3023,2032,Convergence 2017,0,0.21548140540865313
3024,2032,Prarambh 2018,0,0.0
3025,2032,Click India Photography Competition - Shot 3,0,0.11251238062707475
3026,2032,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
3027,2032,Battleground 8.0,0,0.12807987168936144
3028,2032,ShopFloor,0,0.0
3029,2032,CrackItUp,0,0.0
3030,2032,NEC IIT Bombay Presents CodeSprint,0,0.0
3031,2032,Kamaal Dhamaal Bemisaal,0,0.0
3032,2032,Brainy Awards,0,0.0
3033,2032,Inquizito - Tickle Your Grey Cells,0,0.0
3034,2032,Finathon - Time To Trade!,0,0.0
3035,2032,Yalgaar - Time For Halla Bol!,0,0.0
3036,2032,IntellOps- Article Writing Competition By OpCellence,0,0.0
3037,2032,BIOCON PRESENTS SHOT OF LIFE,0,0.0
3038,2032,NEC IIT Bombay Presents Empresario,0,0.0
3039,2032,Rural Le Carte,0,0.0
3040,2032,The Fast Pay Story,0,0.0
3041,2032,"FINAcumen, IIM Nagpur",0,0.0
3042,2032,NEC IIT Bombay Presents Hashtrix,0,0.0
3043,2032,NEC IIT Bomaby Presents HackStack,0,0.0
3044,2032,Asia Pacific International Conference,0,0.0
3045,2032,Interview Question Of Year 2017,0,0.0
3046,2032,The Great Analytics Quiz,0,0.0
3047,2032,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
3048,2032,KDP Pen To Publish Contest,0,0.1766699206121981
3049,2032,Banjara International Film Festival 2017,0,-0.04042676297892526
3050,2032,Spanish Guitar Competition 2017,0,0.16023038865633388
3051,2032,SSGK Maestro Olympiad,0,0.1436542702724354
3052,2032,Global Business Model Competition 2017,0,0.02026894961064397
3053,2032,National Geography Olympiad 2017,0,-0.0011373028915996966
3054,2032,NATS Talent Search,1,0.587359055070259
3055,2032,JIFF ISC Script Contest,0,0.0
3056,2032,Maay Marathi Film Competition 2017,0,-0.13662562747482496
3057,2032,Project Innovation Contest,0,0.2824790750635581
3058,2032,Dream Build Play 2017 Challenge,0,0.1946087365268263
3059,2032,Photography Competition 2017,0,0.11251238062707475
3060,2032,Asia Young Designer Award Contest,0,0.4257714423944779
3061,2032,GYTI Innovation Awards,0,0.0
3062,2032,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.22164934482703594
3063,2032,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,1,0.6723565212439853
3064,2032,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.08693161205453763
3065,2032,Best International Future Lawyer Award 2017,0,0.0
3066,2032,Archasm Architecture Competition 2017,0,-0.13331529039847348
3067,2032,4th National Essay Writing Competition 2018,0,0.2669708371487172
3068,2032,India?s Storytellers/ Script Contest 2017-2018,0,0.14183823445132981
3069,2032,Third National Essay Competition on Water 2017-18,0,0.08207558931119156
3070,2032,Soul of Bengaluru Photo Contest 2017,0,-0.22554365063056755
3071,2032,1st International Article Writing Competition 2017,1,0.5341186299251507
3072,2032,"Combating Corruption, Battling Black Money Competition 2017",0,0.25367234604614197
3073,2032,Solar Chulha Innovation Challenge 2017,0,0.08889592517741474
3074,2116,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
3075,2116,Marksman Call For Articles- November 2017,0,0.4999999999999999
3076,2116,Convergence 2017,0,0.4999999999999999
3077,2116,Prarambh 2018,0,0.0
3078,2116,Click India Photography Competition - Shot 3,0,0.44397070476203865
3079,2116,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
3080,2116,Battleground 8.0,0,0.01379876244479517
3081,2116,ShopFloor,0,0.0
3082,2116,CrackItUp,0,0.0
3083,2116,NEC IIT Bombay Presents CodeSprint,0,0.0
3084,2116,Kamaal Dhamaal Bemisaal,0,0.0
3085,2116,Brainy Awards,0,0.0
3086,2116,Inquizito - Tickle Your Grey Cells,0,0.0
3087,2116,Finathon - Time To Trade!,0,0.0
3088,2116,Yalgaar - Time For Halla Bol!,0,0.0
3089,2116,IntellOps- Article Writing Competition By OpCellence,0,0.0
3090,2116,BIOCON PRESENTS SHOT OF LIFE,0,0.0
3091,2116,NEC IIT Bombay Presents Empresario,0,0.0
3092,2116,Rural Le Carte,0,0.0
3093,2116,The Fast Pay Story,0,0.0
3094,2116,"FINAcumen, IIM Nagpur",0,0.0
3095,2116,NEC IIT Bombay Presents Hashtrix,0,0.0
3096,2116,NEC IIT Bomaby Presents HackStack,0,0.0
3097,2116,Asia Pacific International Conference,0,0.0
3098,2116,Interview Question Of Year 2017,0,0.0
3099,2116,The Great Analytics Quiz,0,0.0
3100,2116,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
3101,2116,KDP Pen To Publish Contest,0,0.4355104508253181
3102,2116,Banjara International Film Festival 2017,0,0.017429593118675805
3103,2116,Spanish Guitar Competition 2017,0,0.35718387598134593
3104,2116,SSGK Maestro Olympiad,0,0.33333333333333326
3105,2116,Global Business Model Competition 2017,0,0.01451798467629973
3106,2116,National Geography Olympiad 2017,0,-0.07902630636744479
3107,2116,NATS Talent Search,0,0.4244674980518635
3108,2116,JIFF ISC Script Contest,0,0.0
3109,2116,Maay Marathi Film Competition 2017,0,0.08343408130545475
3110,2116,Project Innovation Contest,0,0.004353137138816468
3111,2116,Dream Build Play 2017 Challenge,1,0.6514640401392158
3112,2116,Photography Competition 2017,0,0.44397070476203865
3113,2116,Asia Young Designer Award Contest,0,0.3959726312989838
3114,2116,GYTI Innovation Awards,0,0.0
3115,2116,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
3116,2116,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
3117,2116,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
3118,2116,Best International Future Lawyer Award 2017,0,0.0
3119,2116,Archasm Architecture Competition 2017,0,0.03254239300756031
3120,2116,4th National Essay Writing Competition 2018,0,0.08796500908668263
3121,2116,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
3122,2116,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
3123,2116,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
3124,2116,1st International Article Writing Competition 2017,0,0.11098645821858791
3125,2116,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
3126,2116,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
3127,2134,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
3128,2134,Marksman Call For Articles- November 2017,0,0.4999999999999999
3129,2134,Convergence 2017,0,0.4999999999999999
3130,2134,Prarambh 2018,0,0.0
3131,2134,Click India Photography Competition - Shot 3,0,0.44397070476203865
3132,2134,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
3133,2134,Battleground 8.0,0,0.01379876244479517
3134,2134,ShopFloor,0,0.0
3135,2134,CrackItUp,0,0.0
3136,2134,NEC IIT Bombay Presents CodeSprint,0,0.0
3137,2134,Kamaal Dhamaal Bemisaal,0,0.0
3138,2134,Brainy Awards,0,0.0
3139,2134,Inquizito - Tickle Your Grey Cells,0,0.0
3140,2134,Finathon - Time To Trade!,0,0.0
3141,2134,Yalgaar - Time For Halla Bol!,0,0.0
3142,2134,IntellOps- Article Writing Competition By OpCellence,0,0.0
3143,2134,BIOCON PRESENTS SHOT OF LIFE,0,0.0
3144,2134,NEC IIT Bombay Presents Empresario,0,0.0
3145,2134,Rural Le Carte,0,0.0
3146,2134,The Fast Pay Story,0,0.0
3147,2134,"FINAcumen, IIM Nagpur",0,0.0
3148,2134,NEC IIT Bombay Presents Hashtrix,0,0.0
3149,2134,NEC IIT Bomaby Presents HackStack,0,0.0
3150,2134,Asia Pacific International Conference,0,0.0
3151,2134,Interview Question Of Year 2017,0,0.0
3152,2134,The Great Analytics Quiz,0,0.0
3153,2134,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
3154,2134,KDP Pen To Publish Contest,0,0.4355104508253181
3155,2134,Banjara International Film Festival 2017,0,0.017429593118675805
3156,2134,Spanish Guitar Competition 2017,0,0.35718387598134593
3157,2134,SSGK Maestro Olympiad,0,0.33333333333333326
3158,2134,Global Business Model Competition 2017,0,0.01451798467629973
3159,2134,National Geography Olympiad 2017,0,-0.07902630636744479
3160,2134,NATS Talent Search,0,0.4244674980518635
3161,2134,JIFF ISC Script Contest,0,0.0
3162,2134,Maay Marathi Film Competition 2017,0,0.08343408130545475
3163,2134,Project Innovation Contest,0,0.004353137138816468
3164,2134,Dream Build Play 2017 Challenge,1,0.6514640401392158
3165,2134,Photography Competition 2017,0,0.44397070476203865
3166,2134,Asia Young Designer Award Contest,0,0.3959726312989838
3167,2134,GYTI Innovation Awards,0,0.0
3168,2134,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
3169,2134,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
3170,2134,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
3171,2134,Best International Future Lawyer Award 2017,0,0.0
3172,2134,Archasm Architecture Competition 2017,0,0.03254239300756031
3173,2134,4th National Essay Writing Competition 2018,0,0.08796500908668263
3174,2134,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
3175,2134,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
3176,2134,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
3177,2134,1st International Article Writing Competition 2017,0,0.11098645821858791
3178,2134,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
3179,2134,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
3180,2166,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
3181,2166,Marksman Call For Articles- November 2017,0,0.4999999999999999
3182,2166,Convergence 2017,0,0.4999999999999999
3183,2166,Prarambh 2018,0,0.0
3184,2166,Click India Photography Competition - Shot 3,0,0.44397070476203865
3185,2166,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
3186,2166,Battleground 8.0,0,0.01379876244479517
3187,2166,ShopFloor,0,0.0
3188,2166,CrackItUp,0,0.0
3189,2166,NEC IIT Bombay Presents CodeSprint,0,0.0
3190,2166,Kamaal Dhamaal Bemisaal,0,0.0
3191,2166,Brainy Awards,0,0.0
3192,2166,Inquizito - Tickle Your Grey Cells,0,0.0
3193,2166,Finathon - Time To Trade!,0,0.0
3194,2166,Yalgaar - Time For Halla Bol!,0,0.0
3195,2166,IntellOps- Article Writing Competition By OpCellence,0,0.0
3196,2166,BIOCON PRESENTS SHOT OF LIFE,0,0.0
3197,2166,NEC IIT Bombay Presents Empresario,0,0.0
3198,2166,Rural Le Carte,0,0.0
3199,2166,The Fast Pay Story,0,0.0
3200,2166,"FINAcumen, IIM Nagpur",0,0.0
3201,2166,NEC IIT Bombay Presents Hashtrix,0,0.0
3202,2166,NEC IIT Bomaby Presents HackStack,0,0.0
3203,2166,Asia Pacific International Conference,0,0.0
3204,2166,Interview Question Of Year 2017,0,0.0
3205,2166,The Great Analytics Quiz,0,0.0
3206,2166,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
3207,2166,KDP Pen To Publish Contest,0,0.4355104508253181
3208,2166,Banjara International Film Festival 2017,0,0.017429593118675805
3209,2166,Spanish Guitar Competition 2017,0,0.35718387598134593
3210,2166,SSGK Maestro Olympiad,0,0.33333333333333326
3211,2166,Global Business Model Competition 2017,0,0.01451798467629973
3212,2166,National Geography Olympiad 2017,0,-0.07902630636744479
3213,2166,NATS Talent Search,0,0.4244674980518635
3214,2166,JIFF ISC Script Contest,0,0.0
3215,2166,Maay Marathi Film Competition 2017,0,0.08343408130545475
3216,2166,Project Innovation Contest,0,0.004353137138816468
3217,2166,Dream Build Play 2017 Challenge,1,0.6514640401392158
3218,2166,Photography Competition 2017,0,0.44397070476203865
3219,2166,Asia Young Designer Award Contest,0,0.3959726312989838
3220,2166,GYTI Innovation Awards,0,0.0
3221,2166,Haryana Vigyan / Yuva Vigyan Ratna Awards 2017-18,0,0.05680626361902225
3222,2166,Dr. A P J Abdul Kalam National Legal Essay Competition 2017,0,0.08053050910560004
3223,2166,1st Justice P N Bhagwati Research Paper Writing Competition 2017,0,0.05010310808361288
3224,2166,Best International Future Lawyer Award 2017,0,0.0
3225,2166,Archasm Architecture Competition 2017,0,0.03254239300756031
3226,2166,4th National Essay Writing Competition 2018,0,0.08796500908668263
3227,2166,India?s Storytellers/ Script Contest 2017-2018,0,0.4243530348184118
3228,2166,Third National Essay Competition on Water 2017-18,0,0.05573375168878562
3229,2166,Soul of Bengaluru Photo Contest 2017,0,-0.007740470051578456
3230,2166,1st International Article Writing Competition 2017,0,0.11098645821858791
3231,2166,"Combating Corruption, Battling Black Money Competition 2017",0,0.056701644780612875
3232,2166,Solar Chulha Innovation Challenge 2017,0,0.021143311901899203
3233,2203,KTH Master's Challenge (Full Scholarship + Monthly Stipend),0,0.0
3234,2203,Marksman Call For Articles- November 2017,0,0.4999999999999999
3235,2203,Convergence 2017,0,0.4999999999999999
3236,2203,Prarambh 2018,0,0.0
3237,2203,Click India Photography Competition - Shot 3,0,0.44397070476203865
3238,2203,NEC IIT Bombay Presents The Entrepreneurship Quiz Challenge,0,0.0
3239,2203,Battleground 8.0,0,0.01379876244479517
3240,2203,ShopFloor,0,0.0
3241,2203,CrackItUp,0,0.0
3242,2203,NEC IIT Bombay Presents CodeSprint,0,0.0
3243,2203,Kamaal Dhamaal Bemisaal,0,0.0
3244,2203,Brainy Awards,0,0.0
3245,2203,Inquizito - Tickle Your Grey Cells,0,0.0
3246,2203,Finathon - Time To Trade!,0,0.0
3247,2203,Yalgaar - Time For Halla Bol!,0,0.0
3248,2203,IntellOps- Article Writing Competition By OpCellence,0,0.0
3249,2203,BIOCON PRESENTS SHOT OF LIFE,0,0.0
3250,2203,NEC IIT Bombay Presents Empresario,0,0.0
3251,2203,Rural Le Carte,0,0.0
3252,2203,The Fast Pay Story,0,0.0
3253,2203,"FINAcumen, IIM Nagpur",0,0.0
3254,2203,NEC IIT Bombay Presents Hashtrix,0,0.0
3255,2203,NEC IIT Bomaby Presents HackStack,0,0.0
3256,2203,Asia Pacific International Conference,0,0.0
3257,2203,Interview Question Of Year 2017,0,0.0
3258,2203,The Great Analytics Quiz,0,0.0
3259,2203,"Paper Presentation On ""  Effect Of App Based Learning In School Education (K-12)""",0,0.0
